,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,num_candidates,noise
2,candidate_5,candidate_2,candidate_1,candidate_3,candidate_4,5,0.008
3,candidate_5,candidate_2,candidate_1,candidate_3,candidate_4,5,0.008
4,candidate_5,candidate_2,candidate_1,candidate_3,candidate_4,5,0.008
5,candidate_5,candidate_2,candidate_1,candidate_3,candidate_4,5,0.008
6,candidate_5,candidate_2,candidate_1,candidate_3,candidate_4,5,0.008
0,candidate_5,candidate_2,candidate_1,candidate_4,candidate_3,5,0.008
1,candidate_5,candidate_2,candidate_1,candidate_4,candidate_3,5,0.008
2,candidate_5,candidate_2,candidate_1,candidate_4,candidate_3,5,0.008
3,candidate_5,candidate_2,candidate_1,candidate_4,candidate_3,5,0.008
4,candidate_5,candidate_2,candidate_1,candidate_4,candidate_3,5,0.008
5,candidate_5,candidate_2,candidate_1,candidate_4,candidate_3,5,0.008
6,candidate_5,candidate_2,0,candidate_4,candidate_3,5,0.008
7,candidate_5,candidate_2,candidate_1,candidate_4,candidate_3,5,0.008
8,candidate_5,candidate_2,candidate_1,candidate_4,candidate_3,5,0.008
9,candidate_5,candidate_2,candidate_1,candidate_4,candidate_3,5,0.008
0,candidate_5,candidate_2,candidate_3,candidate_1,candidate_4,5,0.008
1,candidate_5,candidate_2,candidate_3,candidate_1,candidate_4,5,0.008
2,candidate_5,candidate_2,0,candidate_1,candidate_4,5,0.008
3,candidate_5,candidate_2,candidate_3,candidate_1,candidate_4,5,0.008
4,candidate_5,candidate_2,candidate_3,candidate_1,candidate_4,5,0.008
5,candidate_5,candidate_2,candidate_3,candidate_1,candidate_4,5,0.008
6,candidate_5,candidate_2,candidate_3,candidate_1,candidate_4,5,0.008
7,candidate_5,candidate_2,candidate_3,candidate_1,candidate_4,5,0.008
8,candidate_5,candidate_2,candidate_3,candidate_1,candidate_4,5,0.008
9,candidate_5,candidate_2,candidate_3,candidate_1,candidate_4,5,0.008
10,candidate_5,candidate_2,candidate_3,candidate_1,candidate_4,5,0.008
11,candidate_5,candidate_2,candidate_3,candidate_1,candidate_4,5,0.008
0,candidate_5,candidate_2,candidate_3,candidate_4,candidate_1,5,0.008
1,candidate_5,candidate_2,candidate_3,candidate_4,candidate_1,5,0.008
2,candidate_5,candidate_2,candidate_3,candidate_4,candidate_1,5,0.008
3,candidate_5,candidate_2,candidate_3,candidate_4,candidate_1,5,0.008
4,candidate_5,candidate_2,candidate_3,candidate_4,candidate_1,5,0.008
0,candidate_5,candidate_2,candidate_4,candidate_1,candidate_3,5,0.008
1,candidate_5,candidate_2,candidate_4,candidate_1,candidate_3,5,0.008
2,candidate_5,candidate_2,candidate_4,candidate_1,candidate_3,5,0.008
3,candidate_5,candidate_2,candidate_4,candidate_1,candidate_3,5,0.008
0,candidate_5,candidate_2,candidate_4,candidate_3,candidate_1,5,0.008
1,candidate_5,candidate_2,candidate_4,candidate_3,candidate_1,5,0.008
2,candidate_5,candidate_2,candidate_4,candidate_3,candidate_1,5,0.008
3,candidate_5,candidate_2,candidate_4,candidate_3,candidate_1,5,0.008
4,candidate_5,candidate_2,candidate_4,candidate_3,candidate_1,5,0.008
5,candidate_5,candidate_2,candidate_4,candidate_3,candidate_1,5,0.008
6,candidate_5,candidate_2,candidate_4,candidate_3,candidate_1,5,0.008
7,candidate_5,candidate_2,candidate_4,candidate_3,candidate_1,5,0.008
8,candidate_5,candidate_2,candidate_4,candidate_3,candidate_1,5,0.008
0,candidate_5,candidate_3,candidate_1,candidate_2,candidate_4,5,0.008
1,candidate_5,candidate_3,candidate_1,candidate_2,candidate_4,5,0.008
2,candidate_5,candidate_3,candidate_1,candidate_2,candidate_4,5,0.008
3,candidate_5,candidate_3,candidate_1,candidate_2,candidate_4,5,0.008
4,candidate_5,candidate_3,candidate_1,candidate_2,candidate_4,5,0.008
5,candidate_5,candidate_3,candidate_1,candidate_2,candidate_4,5,0.008
6,candidate_5,candidate_3,candidate_1,candidate_2,candidate_4,5,0.008
7,candidate_5,candidate_3,candidate_1,candidate_2,candidate_4,5,0.008
8,candidate_5,candidate_3,candidate_1,candidate_2,candidate_4,5,0.008
9,candidate_5,candidate_3,candidate_1,candidate_2,candidate_4,5,0.008
10,candidate_5,candidate_3,candidate_1,candidate_2,candidate_4,5,0.008
11,candidate_5,candidate_3,candidate_1,candidate_2,candidate_4,5,0.008
12,candidate_5,candidate_3,candidate_1,candidate_2,candidate_4,5,0.008
13,candidate_5,candidate_3,candidate_1,candidate_2,candidate_4,5,0.008
0,candidate_5,candidate_3,candidate_1,candidate_4,candidate_2,5,0.008
1,candidate_5,candidate_3,candidate_1,candidate_4,candidate_2,5,0.008
2,candidate_5,candidate_3,candidate_1,candidate_4,candidate_2,5,0.008
3,candidate_5,candidate_3,candidate_1,candidate_4,candidate_2,5,0.008
4,candidate_5,candidate_3,candidate_1,candidate_4,candidate_2,5,0.008
0,candidate_5,candidate_3,candidate_2,candidate_1,candidate_4,5,0.008
1,candidate_5,candidate_3,candidate_2,candidate_1,candidate_4,5,0.008
2,candidate_5,candidate_3,candidate_2,candidate_1,candidate_4,5,0.008
3,candidate_5,0,candidate_2,candidate_1,candidate_4,5,0.008
4,candidate_5,candidate_3,candidate_2,candidate_1,candidate_4,5,0.008
5,candidate_5,candidate_3,candidate_2,candidate_1,candidate_4,5,0.008
6,candidate_5,candidate_3,candidate_2,candidate_1,candidate_4,5,0.008
7,candidate_5,candidate_3,candidate_2,candidate_1,candidate_4,5,0.008
8,candidate_5,candidate_3,candidate_2,candidate_1,candidate_4,5,0.008
9,candidate_5,candidate_3,candidate_2,candidate_1,candidate_4,5,0.008
10,candidate_5,0,candidate_2,candidate_1,candidate_4,5,0.008
11,candidate_5,candidate_3,candidate_2,candidate_1,candidate_4,5,0.008
0,candidate_5,candidate_3,candidate_4,candidate_1,candidate_2,5,0.008
1,candidate_5,candidate_3,candidate_4,candidate_1,candidate_2,5,0.008
2,candidate_5,candidate_3,candidate_4,candidate_1,candidate_2,5,0.008
3,candidate_5,candidate_3,candidate_4,candidate_1,candidate_2,5,0.008
4,candidate_5,candidate_3,candidate_4,candidate_1,candidate_2,5,0.008
5,candidate_5,candidate_3,candidate_4,candidate_1,candidate_2,5,0.008
6,candidate_5,candidate_3,candidate_4,candidate_1,candidate_2,5,0.008
7,candidate_5,candidate_3,candidate_4,candidate_1,candidate_2,5,0.008
8,candidate_5,candidate_3,candidate_4,candidate_1,candidate_2,5,0.008
9,candidate_5,candidate_3,candidate_4,candidate_1,candidate_2,5,0.008
10,candidate_5,candidate_3,candidate_4,candidate_1,candidate_2,5,0.008
11,candidate_5,candidate_3,candidate_4,candidate_1,candidate_2,5,0.008
12,candidate_5,candidate_3,candidate_4,candidate_1,candidate_2,5,0.008
0,candidate_5,candidate_3,candidate_4,0,candidate_1,5,0.008
1,candidate_5,candidate_3,candidate_4,candidate_2,candidate_1,5,0.008
2,candidate_5,candidate_3,candidate_4,candidate_2,candidate_1,5,0.008
3,candidate_5,candidate_3,candidate_4,candidate_2,candidate_1,5,0.008
0,candidate_5,candidate_4,candidate_1,candidate_2,candidate_3,5,0.008
1,candidate_5,candidate_4,candidate_1,candidate_2,candidate_3,5,0.008
2,candidate_5,candidate_4,candidate_1,candidate_2,candidate_3,5,0.008
3,0,candidate_4,candidate_1,candidate_2,candidate_3,5,0.008
4,candidate_5,candidate_4,candidate_1,candidate_2,candidate_3,5,0.008
5,candidate_5,candidate_4,candidate_1,candidate_2,candidate_3,5,0.008
6,candidate_5,candidate_4,candidate_1,candidate_2,candidate_3,5,0.008
7,candidate_5,candidate_4,candidate_1,candidate_2,candidate_3,5,0.008
8,candidate_5,candidate_4,candidate_1,candidate_2,candidate_3,5,0.008
9,candidate_5,candidate_4,candidate_1,candidate_2,candidate_3,5,0.008
10,candidate_5,candidate_4,candidate_1,candidate_2,candidate_3,5,0.008
11,candidate_5,candidate_4,candidate_1,candidate_2,candidate_3,5,0.008
0,candidate_5,candidate_4,candidate_1,candidate_3,candidate_2,5,0.008
1,candidate_5,candidate_4,candidate_1,candidate_3,candidate_2,5,0.008
2,candidate_5,candidate_4,candidate_1,candidate_3,candidate_2,5,0.008
3,candidate_5,candidate_4,candidate_1,candidate_3,candidate_2,5,0.008
0,candidate_5,candidate_4,candidate_2,candidate_1,candidate_3,5,0.008
1,candidate_5,candidate_4,candidate_2,candidate_1,candidate_3,5,0.008
2,candidate_5,candidate_4,candidate_2,candidate_1,candidate_3,5,0.008
3,candidate_5,candidate_4,candidate_2,candidate_1,candidate_3,5,0.008
4,candidate_5,candidate_4,candidate_2,candidate_1,candidate_3,5,0.008
5,candidate_5,candidate_4,candidate_2,candidate_1,candidate_3,5,0.008
6,candidate_5,candidate_4,candidate_2,candidate_1,candidate_3,5,0.008
7,candidate_5,candidate_4,candidate_2,candidate_1,candidate_3,5,0.008
8,candidate_5,candidate_4,candidate_2,candidate_1,candidate_3,5,0.008
9,candidate_5,candidate_4,candidate_2,candidate_1,candidate_3,5,0.008
0,candidate_5,candidate_4,candidate_2,candidate_3,candidate_1,5,0.008
1,candidate_5,candidate_4,candidate_2,candidate_3,candidate_1,5,0.008
2,candidate_5,candidate_4,candidate_2,candidate_3,candidate_1,5,0.008
0,candidate_5,candidate_4,candidate_3,candidate_1,candidate_2,5,0.008
1,candidate_5,candidate_4,candidate_3,candidate_1,candidate_2,5,0.008
2,candidate_5,candidate_4,candidate_3,candidate_1,candidate_2,5,0.008
3,candidate_5,candidate_4,candidate_3,candidate_1,candidate_2,5,0.008
4,candidate_5,candidate_4,candidate_3,candidate_1,candidate_2,5,0.008
5,candidate_5,candidate_4,candidate_3,candidate_1,candidate_2,5,0.008
6,candidate_5,candidate_4,candidate_3,candidate_1,candidate_2,5,0.008
7,candidate_5,candidate_4,candidate_3,candidate_1,candidate_2,5,0.008
0,candidate_5,candidate_4,candidate_3,candidate_2,candidate_1,5,0.008
1,candidate_5,candidate_4,candidate_3,candidate_2,candidate_1,5,0.008
2,candidate_5,candidate_4,candidate_3,candidate_2,candidate_1,5,0.008
3,candidate_5,candidate_4,candidate_3,candidate_2,candidate_1,5,0.008
4,candidate_5,candidate_4,candidate_3,candidate_2,candidate_1,5,0.008
5,candidate_5,candidate_4,candidate_3,candidate_2,candidate_1,5,0.008
6,candidate_5,candidate_4,0,candidate_2,candidate_1,5,0.008
7,candidate_5,candidate_4,candidate_3,candidate_2,candidate_1,5,0.008
8,candidate_5,candidate_4,candidate_3,candidate_2,candidate_1,5,0.008
